play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,season,cp,cpoe,season_type,week,game_key,game_time_eastern,game_time_local,iso_time,game_type,site_id,site_city,site_fullname,site_state,roof_type,drive_start_time,drive_end_time,drive_start_yardline,drive_end_yardline,drive_how_started,drive_how_ended,drive_play_count,drive_yards_penalized,drive_time_of_possession,drive_inside20,drive_first_downs,drive_possession_team_abbr,scoring_team_abbr,scoring_type,alert_play_type,play_type_nfl,time_of_day,yards,end_yardline_side,end_yardline_number,series,series_success,success,passer,rusher,receiver,pass,rush,name,first_down,play,passer_id,rusher_id,receiver_id,qb_epa
34,2000091001,SF,CAR,CAR,away,SF,SF,30,2000-09-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,SF 30,0,80,W.Richey kicks 70 yards from SF 30 to end zone, Touchback.,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.0018289834,-0.0018289834,0.0018289834,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.03664444,0.03664444,-0.31456992,0.31456992,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,W.Richey,00-0013699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,0,,,,,0,,,0,0,0,0,2000,,,REG,2,1004,16:15:00,13:15:00,968616900000,REG,975,San Francisco,Monster Park,CA,OUTDOOR,15:00:00,09:26:00,CAR 20,SF 1,Kickoff,Touchdown,10,0,05:34:00,1,7,CAR,,,,FREE_KICK,,50,CAR,20,,,1,,,,0,0,,0,0,,,,0.0018289834
34,2000091002,TB,CHI,TB,home,CHI,CHI,30,2000-09-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,CHI 30,0,-11,P.Edinger kicks 78 yards from CHI 30 to TB -8. A.Stecker to TB 23 for 31 yards.,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.29618645,0.29618645,-0.29618645,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.054415096,0.054415096,-0.7301876,0.7301876,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,A.Stecker,00-0015601,,,,,P.Edinger,00-0019490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TB,31,,,,,0,,,0,0,0,0,2000,,,REG,2,1005,13:00:00,13:00:00,968605200000,REG,3697,Tampa,Raymond James Stadium,FL,OUTDOOR,15:00:00,13:48:00,TB 23,TB 12,Kickoff,Punt,3,0,01:12:00,0,0,TB,,,,FREE_KICK,,47,TB,23,,,1,,,,0,0,,0,0,,,,0.29618645
34,2000091003,CIN,CLE,CLE,away,CIN,CIN,30,2000-09-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,CIN 30,0,74,N.Rackers kicks 68 yards from CIN 30 to CLV 2. D.Patten to CLV 24 for 22 yards (R.Bean).,kickoff,0,0,0,0,0,0,0,,,,,,,,68,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.39647987,-0.39647987,0.39647987,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.049320556,0.049320556,-0.34419888,0.34419888,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,D.Patten,00-0012642,,,,,N.Rackers,00-0019676,,,,,,,,,,,,,,,,,,,CIN,,00-0019479,,R.Bean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,22,,,,,0,,,0,0,0,0,2000,,,REG,2,1135,13:00:00,13:00:00,968605200000,REG,3530,Cincinnati,Paul Brown Stadium,OH,OUTDOOR,15:00:00,12:14:00,CLE 24,CIN 3,Kickoff,Downs,5,0,02:46:00,1,1,CLE,,,,FREE_KICK,12:59:40,46,CLE,24,,,1,,,,0,0,,0,0,,,,0.39647987
34,2000091005,BAL,JAX,JAX,away,BAL,BAL,30,2000-09-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,BAL 30,0,48,M.Stover kicks 62 yards from BLT 30 to JAX 8. R.Barlow to JAX 35 for 27 yards (C.Harris).,kickoff,0,0,0,0,0,0,0,,,,,,,,62,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.4260081,-1.4260081,1.4260081,0,0,0,0,,,,,,,,,,,,,,,,,,,,0.37857157,-0.37857157,-0.49521968,0.49521968,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,R.Barlow,00-0000765,,,,,M.Stover,00-0015784,,,,,,,,,,,,,,,,,,,BAL,,00-0006927,,C.Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAX,27,,,,,0,,,0,0,0,0,2000,,,REG,2,1007,13:00:00,13:00:00,968605200000,REG,3695,Baltimore,PSInet Stadium,MD,OUTDOOR,15:00:00,11:15:00,JAX 35,BAL 17,Kickoff,Field_Goal,7,5,03:45:00,1,2,JAX,,,,FREE_KICK,,35,JAC,35,,,1,,,,0,0,,0,0,,,,1.4260081
34,2000091006,TEN,KC,KC,away,TEN,TEN,30,2000-09-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,TEN 30,0,6,C.Hentrich kicks 65 yards from TEN 30 to KC 5. L.Parker to KC 29 for 24 yards (P.Phenix).,kickoff,0,0,0,0,0,0,0,,,,,,,,65,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.87449974,-0.87449974,0.87449974,0,0,0,0,,,,,,,,,,,,,,,,,,,,0.68037355,-0.68037355,-0.20904864,0.20904864,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,L.Parker,00-0012569,,,,,C.Hentrich,00-0007308,,,,,,,,,,,,,,,,,,,TEN,,00-0012908,,P.Phenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KC,24,,,,,0,,,0,0,0,0,2000,,,REG,2,1008,13:00:00,12:00:00,968605200000,REG,2350,Nashville,Adelphia Coliseum,TN,OUTDOOR,15:00:00,13:23:00,KC 29,KC 35,Kickoff,Punt,3,0,01:37:00,0,0,KC,,,,FREE_KICK,00:12:03,41,KC,29,,,1,,,,0,0,,0,0,,,,0.87449974
34,2000091008,LAC,NO,NO,away,LAC,SD,30,2000-09-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,SD 30,0,7,J.Carney kicks 62 yards from SD 30 to NO 8. C.Morton to NO 37 for 29 yards (R.Beckett).,kickoff,0,0,0,0,0,0,0,,,,,,,,62,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.6004503,-1.6004503,1.6004503,0,0,0,0,,,,,,,,,,,,,,,,,,,,0.7567705,-0.7567705,-0.025619583,0.025619583,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,C.Morton,00-0019590,,,,,J.Carney,00-0002655,,,,,,,,,,,,,,,,,,,SD,,00-0019701,,R.Beckett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,29,,,,,0,,,0,0,0,0,2000,,,REG,2,1010,16:15:00,13:15:00,968616900000,REG,4200,San Diego,Qualcomm Stadium,CA,OUTDOOR,15:00:00,13:25:00,NO 37,NO 44,Kickoff,Punt,3,0,01:35:00,0,0,NO,,,,FREE_KICK,13:17:18,33,NO,37,,,1,,,,0,0,,0,0,,,,1.6004503
34,2000091009,PHI,NYG,NYG,away,PHI,PHI,30,2000-09-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,PHI 30,0,39,D.Akers kicks 72 yards from PHI 30 to NYG -2. R.Dixon to NYG 22 for 24 yards (T.Hauck).,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.19782402,-0.19782402,0.19782402,0,0,0,0,,,,,,,,,,,,,,,,,,,,0.99117756,-0.99117756,-0.9766619,0.9766619,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,R.Dixon,00-0019662,,,,,D.Akers,00-0000108,,,,,,,,,,,,,,,,,,,PHI,,00-0007108,,T.Hauck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYG,24,,,,,0,,,0,0,0,0,2000,,,REG,2,1011,13:00:00,13:00:00,968605200000,REG,5400,Philadelphia,Veterans Stadium,PA,OUTDOOR,15:00:00,09:22:00,NYG 22,PHI 39,Kickoff,Punt,8,0,05:38:00,0,3,NYG,,,,FREE_KICK,,48,NYG,22,,,1,,,,0,0,,0,0,,,,0.19782402
34,2000091010,IND,LV,IND,home,LV,OAK,30,2000-09-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,OAK 30,0,80,S.Janikowski kicks 70 yards from OAK 30 to end zone, Touchback.,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.0012193792,0.0012193792,-0.0012193792,0,0,0,0,,,,,,,,,,,,,,,,,,,,0.9774016,-0.9774016,-1.4460422,1.4460422,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,S.Janikowski,00-0019646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,0,,,,,0,,,0,0,0,0,2000,,,REG,2,1012,12:00:00,12:00:00,968601600000,REG,3730,Indianapolis,RCA Dome,IN,INDOOR,15:00:00,10:17:00,IND 20,OAK 13,Kickoff,Touchdown,9,5,04:43:00,1,6,IND,,,,FREE_KICK,,50,IND,20,,,1,,,,0,0,,0,0,,,,0.0012193792
34,2000091011,SEA,LA,LA,away,SEA,SEA,30,2000-09-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,SEA 30,0,20,K.Heppner kicks 60 yards from SEA 30 to SL 10. T.Horne to SL 32 for 22 yards (I.Kacyvenski).,kickoff,0,0,0,0,0,0,0,,,,,,,,60,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.1533134,-1.1533134,1.1533134,0,0,0,0,,,,,,,,,,,,,,,,,,,,1.1374437,-1.1374437,-1.9997188,1.9997188,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,T.Horne,00-0007749,,,,,K.Heppner,00-0019440,,,,,,,,,,,,,,,,,,,SEA,,00-0019474,,I.Kacyvenski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA,22,,,,,0,,,0,0,0,0,2000,,,REG,2,1013,16:15:00,13:15:00,968616900000,REG,2360,Seattle,Husky Stadium,WA,OUTDOOR,15:00:00,10:53:00,STL 32,SEA 48,Kickoff,Punt,6,-10,04:07:00,0,1,STL,,,,FREE_KICK,13:15:00,38,STL,32,,,1,,,,0,0,,0,0,,,,1.1533134
34,2000091013,ARI,DAL,ARI,home,DAL,DAL,30,2000-09-10,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,DAL 30,0,67,M.Knorr kicks 65 yards from DAL 30 to ARZ 5. M.Jenkins to ARZ 32 for 27 yards (G.Teague).,kickoff,0,0,0,0,0,0,0,,,,,,,,65,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.1561005,1.1561005,-1.1561005,0,0,0,0,,,,,,,,,,,,,,,,,,,,1.0188783,-1.0188783,-2.2834284,2.2834284,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,M.Jenkins,00-0008357,,,,,M.Knorr,00-0019019,,,,,,,,,,,,,,,,,,,DAL,,00-0016157,,G.Teague,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,27,,,,,0,,,0,0,0,0,2000,,,REG,2,1015,20:20:00,18:20:00,968631600000,REG,4935,Tempe,Sun Devil Stadium,AZ,OUTDOOR,15:00:00,09:02:00,ARI 32,DAL 1,Kickoff,Field_Goal,10,37,05:58:00,1,3,ARI,,,,FREE_KICK,,38,ARI,32,,,1,,,,0,0,,0,0,,,,1.1561005
34,2000091100,NYJ,NE,NYJ,home,NE,NE,30,2000-09-11,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,NE 30,0,7,A.Vinatieri kicks 67 yards from NE 30 to NYJ 3. D.Dunn to NYJ 17 for 14 yards (K.Serwanga).,kickoff,0,0,0,0,0,0,0,,,,,,,,67,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,-0.2950368,-0.2950368,0.2950368,0,0,0,0,,,,,,,,,,,,,,,,,,,,0.62689364,-0.62689364,-1.6714102,1.6714102,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,D.Dunn,00-0004633,,,,,A.Vinatieri,00-0016919,,,,,,,,,,,,,,,,,,,NE,,00-0014674,,K.Serwanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYJ,14,,,,,0,,,0,0,0,0,2000,,,REG,2,1016,21:00:00,21:00:00,968720400000,REG,2056,East Rutherford,Giants Stadium,NJ,OUTDOOR,15:00:00,13:09:00,NYJ 17,NYJ 24,Kickoff,Punt,3,0,01:51:00,0,0,NYJ,,,,FREE_KICK,,53,NYJ,17,,,0,,,,0,0,,0,0,,,,-0.2950368
34,2000091700,CAR,ATL,ATL,away,CAR,CAR,30,2000-09-17,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,CAR 30,0,18,R.Cunningham kicks 57 yards from CAR 30 to ATL 13. D.Vaughn to ATL 29 for 16 yards (B.Hoover).,kickoff,0,0,0,0,0,0,0,,,,,,,,57,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.87449974,-0.87449974,0.87449974,0,0,0,0,,,,,,,,,,,,,,,,,,,,-1.118046,1.118046,-1.5036669,1.5036669,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,D.Vaughn,00-0018964,,,,,R.Cunningham,00-0003762,,,,,,,,,,,,,,,,,,,CAR,,00-0019100,,B.Hoover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,16,,,,,0,,,0,0,0,0,2000,,,REG,3,1017,13:00:00,13:00:00,969210000000,REG,1769,Charlotte,Ericsson Stadium,NC,OUTDOOR,15:00:00,12:48:00,ATL 29,ATL 47,Kickoff,Punt,5,0,02:12:00,0,1,ATL,,,,FREE_KICK,,41,ATL,29,,,1,,,,0,0,,0,0,,,,0.87449974
34,2000091701,NYJ,BUF,NYJ,home,BUF,BUF,30,2000-09-17,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,BUF 30,0,23,S.Christie kicks 58 yards from BUF 30 to NYJ 12. K.Williams to NYJ 32 for 20 yards (A.Winfield).,kickoff,0,0,0,0,0,0,0,,,,,,,,58,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.1555434,1.1555434,-1.1555434,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.81554127,0.81554127,-2.0275617,2.0275617,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,K.Williams,00-0017861,,,,,S.Christie,00-0002975,,,,,,,,,,,,,,,,,,,BUF,,00-0018093,,A.Winfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYJ,20,,,,,0,,,0,0,0,0,2000,,,REG,3,1018,13:00:00,13:00:00,969210000000,REG,2056,East Rutherford,Giants Stadium,NJ,OUTDOOR,15:00:00,12:38:00,NYJ 32,BUF 45,Kickoff,Punt,5,0,02:22:00,0,1,NYJ,,,,FREE_KICK,,38,NYJ,32,,,1,,,,0,0,,0,0,,,,1.1555434
34,2000091703,LV,DEN,DEN,away,LV,OAK,30,2000-09-17,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,OAK 30,0,69,S.Janikowski kicks 39 yards from OAK 30 to DEN 31. D.Carswell (didn't try to advance) to DEN 31 for no gain (R.Jordan).,kickoff,0,0,0,0,0,0,0,,,,,,,,39,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,1.0612899,-1.0612899,1.0612899,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.78443074,0.78443074,-1.9377534,1.9377534,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,D.Carswell,00-0002709,,,,,S.Janikowski,00-0019646,,,,,,,,,,,,,,,,,,,OAK,,00-0008921,,R.Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEN,0,,,,,0,,,0,0,0,0,2000,,,REG,3,1020,16:05:00,13:05:00,969221100000,REG,3225,Oakland,Network Associates Coliseum,CA,OUTDOOR,15:00:00,08:45:00,DEN 31,OAK 10,Kickoff,Touchdown,10,-10,06:15:00,1,6,DEN,,,,FREE_KICK,,39,DEN,31,,,1,,,,0,0,,0,0,,,,1.0612899
34,2000091704,NE,MIN,MIN,away,NE,NE,30,2000-09-17,900,1800,3600,Half1,0,1,0,1,,0,15:00:00,NE 30,0,73,A.Vinatieri kicks 70 yards from NE 30 to MIN 0. M.Williams to MIN 27 for 27 yards (K.Serwanga).,kickoff,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,,,,0,0,0,0.0015063265,0.17974879,0.0066391085,0.2811377,0.21370015,0.0035923128,0.3136756,0,0,0.32352585,0.6870373,-0.6870373,0.6870373,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.8257545,0.8257545,-2.3814638,2.3814638,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,M.Williams,00-0017892,,,,,A.Vinatieri,00-0016919,,,,,,,,,,,,,,,,,,,NE,,00-0014674,,K.Serwanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIN,27,,,,,0,,,0,0,0,0,2000,,,REG,3,1021,16:15:00,16:15:00,969221700000,REG,2032,Foxborough,Foxboro Stadium,MA,OUTDOOR,15:00:00,06:06:00,MIN 27,NE 4,Kickoff,Touchdown,17,-5,08:54:00,1,7,MIN,,,,FREE_KICK,16:15:14,43,MIN,27,,,1,,,,0,0,,0,0,,,,0.6870373
